2025-10-07 17:28:20,552 | INFO | hackthon_support_agent | Loaded environment variables from /workspaces/hackthon_support_agent/back/.env.local
2025-10-08 15:52:35,805 | ERROR | hackthon_support_agent.SummaryService | Failed to get prompt: Prompt 'confidence_feedback' not found in service 'summary_service' in prompts.toml
2025-10-08 15:53:08,802 | DEBUG | hackthon_support_agent.FrameworkService | Initializing BaseService (provider=google)
2025-10-08 15:53:08,811 | INFO | hackthon_support_agent.FrameworkService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-08 15:53:08,812 | DEBUG | hackthon_support_agent.FrameworkService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-08 15:53:08,837 | INFO | hackthon_support_agent.FrameworkService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-08 15:53:08,837 | DEBUG | hackthon_support_agent.FrameworkService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:53:08,857 | INFO | hackthon_support_agent.FrameworkService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:53:08,858 | DEBUG | hackthon_support_agent.FrameworkService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:53:08,931 | INFO | hackthon_support_agent.FrameworkService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:53:08,932 | DEBUG | hackthon_support_agent.FrameworkService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:53:08,951 | INFO | hackthon_support_agent.FrameworkService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:53:08,952 | DEBUG | hackthon_support_agent.FrameworkService | LLMs initialized
2025-10-08 15:53:08,959 | DEBUG | hackthon_support_agent.FrameworkService | Fetching prompt 'framework_service.generate_simple_recommendations'
2025-10-08 15:54:08,583 | DEBUG | hackthon_support_agent.BaseService | Initializing BaseService (provider=google)
2025-10-08 15:54:08,605 | INFO | hackthon_support_agent.BaseService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-08 15:54:08,608 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-08 15:54:08,778 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-08 15:54:08,780 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:54:08,790 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:54:08,791 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:54:08,814 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:54:08,815 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:54:08,818 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:54:08,818 | DEBUG | hackthon_support_agent.BaseService | LLMs initialized
2025-10-08 15:54:08,819 | DEBUG | hackthon_support_agent.BaseService | Initializing BaseService (provider=google)
2025-10-08 15:54:08,821 | INFO | hackthon_support_agent.BaseService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-08 15:54:08,821 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-08 15:54:08,824 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-08 15:54:08,824 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:54:08,826 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:54:08,826 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:54:08,829 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:54:08,830 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:54:08,833 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:54:08,833 | DEBUG | hackthon_support_agent.BaseService | LLMs initialized
2025-10-08 15:54:08,939 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting ReAct agent execution for project: 87aa5ee3-fe7f-4dbc-93fc-7d681f0509d0
2025-10-08 15:54:08,940 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Input message length: 2443 chars
2025-10-08 15:54:08,940 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Number of tools: 8
2025-10-08 15:54:08,941 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 0 (gather_project_context): schema size = 191 chars
2025-10-08 15:54:08,942 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 1 (get_existing_functions): schema size = 191 chars
2025-10-08 15:54:08,943 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 2 (extract_function_batch): schema size = 364 chars
2025-10-08 15:54:08,945 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 3 (structure_functions): schema size = 247 chars
2025-10-08 15:54:08,945 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 4 (validate_functions): schema size = 200 chars
2025-10-08 15:54:08,946 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 5 (add_structured_functions): schema size = 258 chars
2025-10-08 15:54:08,948 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 6 (analyze_coverage): schema size = 235 chars
2025-10-08 15:54:08,949 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Tool 7 (delete_duplicate_function): schema size = 348 chars
2025-10-08 15:54:10,973 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting context gathering for project: 87aa5ee3-fe7f-4dbc-93fc-7d681f0509d0
2025-10-08 15:54:10,992 | ERROR | hackthon_support_agent.BaseService | [AGENT] Context gathering failed: function_doc not found for project_id: 87aa5ee3-fe7f-4dbc-93fc-7d681f0509d0
2025-10-08 15:54:11,776 | WARNING | hackthon_support_agent.BaseService | [AGENT] Agent stopped with STOP at 4 messages, 1299 tokens (retry 0/2)
2025-10-08 15:54:11,776 | WARNING | hackthon_support_agent.BaseService | [AGENT] Cannot retry (retry_count=0, messages=4)
2025-10-08 15:54:11,777 | INFO | hackthon_support_agent.BaseService | [AGENT] ReAct agent execution completed
2025-10-08 15:54:11,777 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Result keys: ['messages']
2025-10-08 15:54:11,778 | INFO | hackthon_support_agent.BaseService | [AGENT] Processing 4 messages
2025-10-08 15:54:11,778 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Message 0: type=HumanMessage, role=unknown, content_len=2443
2025-10-08 15:54:11,779 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Message 0 content preview: 
        プロジェクトID 87aa5ee3-fe7f-4dbc-93fc-7d681f0509d0 の機能構造化を実行してください。
        
        【重要な作業方針】
        - 品質を重視し、バリデーションで不適切と判断された場合は再実行する
        - 段階的に機能を抽出し、網羅性を確認しながら進める
        - 既存機能との重複を避ける
...
2025-10-08 15:54:11,779 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Message 1: type=AIMessage, role=unknown, content_len=117, tool_calls=1 [gather_project_context]
2025-10-08 15:54:11,780 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Message 1 content preview: 了解しました。プロジェクトID 87aa5ee3-fe7f-4dbc-93fc-7d681f0509d0 の機能構造化を、ご指示いただいた手順と作業方針に従って進めます。

**★初期化フェーズ★**

1.  コンテキスト情報の収集...
2025-10-08 15:54:11,780 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Message 2: type=ToolMessage, role=unknown, content_len=88
2025-10-08 15:54:11,781 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Message 2 content preview: コンテキスト収集エラー: function_doc not found for project_id: 87aa5ee3-fe7f-4dbc-93fc-7d681f0509d0...
2025-10-08 15:54:11,782 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Message 3: type=AIMessage, role=unknown, content_len=48
2025-10-08 15:54:11,782 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Message 3 content preview: 申し訳ありません。機能要件書が見つかりませんでした。プロジェクトIDが正しいか確認してください。...
2025-10-08 15:54:11,783 | DEBUG | hackthon_support_agent.BaseService | [AGENT] LAST MESSAGE DUMP: content='申し訳ありません。機能要件書が見つかりませんでした。プロジェクトIDが正しいか確認してください。' additional_kwargs={} response_metadata={'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'model_name': 'gemini-2.0-flash-exp', 'safety_ratings': []} id='run--ba2c6468-ba4d-4895-9222-be0bc5fef7e0-0' usage_metadata={'input_tokens': 1299, 'output_tokens': 21, 'total_tokens': 1320, 'input_token_details': {'cache_read': 0}}
2025-10-08 15:54:11,783 | DEBUG | hackthon_support_agent.BaseService | [AGENT] LAST MESSAGE __dict__: {'content': '申し訳ありません。機能要件書が見つかりませんでした。プロジェクトIDが正しいか確認してください。', 'additional_kwargs': {}, 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'model_name': 'gemini-2.0-flash-exp', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--ba2c6468-ba4d-4895-9222-be0bc5fef7e0-0', 'example': False, 'tool_calls': [], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 1299, 'output_tokens': 21, 'total_tokens': 1320, 'input_token_details': {'cache_read': 0}}}
2025-10-08 15:54:11,783 | INFO | hackthon_support_agent.BaseService | [AGENT] Final output length: 48 chars
2025-10-08 15:54:11,784 | DEBUG | hackthon_support_agent.BaseService | [AGENT] Final output: 申し訳ありません。機能要件書が見つかりませんでした。プロジェクトIDが正しいか確認してください。...
2025-10-08 15:54:11,784 | INFO | hackthon_support_agent.BaseService | [AGENT] Token usage: input=1299, messages=4
2025-10-08 15:54:30,553 | DEBUG | hackthon_support_agent.FunctionService | Initializing BaseService (provider=google)
2025-10-08 15:54:30,558 | INFO | hackthon_support_agent.FunctionService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-08 15:54:30,559 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-08 15:54:30,609 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-08 15:54:30,609 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:54:30,619 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:54:30,620 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:54:30,639 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:54:30,640 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:54:30,685 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:54:30,686 | DEBUG | hackthon_support_agent.FunctionService | LLMs initialized
2025-10-08 15:54:30,690 | DEBUG | hackthon_support_agent.FunctionService | Generating functional requirements for project_id: 87aa5ee3-fe7f-4dbc-93fc-7d681f0509d0
2025-10-08 15:54:30,804 | DEBUG | hackthon_support_agent.FunctionService | Fetching prompt 'function_service.generate_functional_requirements'
2025-10-08 15:54:43,131 | DEBUG | hackthon_support_agent.FunctionService | Generating clarification questions for 3 low-confidence requirements
2025-10-08 15:54:43,135 | DEBUG | hackthon_support_agent.FunctionService | Fetching prompt 'function_service.generate_clarification_questions'
2025-10-08 15:54:47,573 | DEBUG | hackthon_support_agent.FunctionService | Saving functional requirements to project document: 87aa5ee3-fe7f-4dbc-93fc-7d681f0509d0
2025-10-08 15:54:47,715 | DEBUG | hackthon_support_agent.FunctionService | Saving 6 clarification questions to database
2025-10-08 15:55:00,057 | DEBUG | hackthon_support_agent.BaseService | Initializing BaseService (provider=google)
2025-10-08 15:55:00,064 | INFO | hackthon_support_agent.BaseService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-08 15:55:00,064 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-08 15:55:00,098 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-08 15:55:00,099 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:55:00,103 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:55:00,104 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:55:00,171 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:55:00,172 | DEBUG | hackthon_support_agent.BaseService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-08 15:55:00,200 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-08 15:55:00,200 | DEBUG | hackthon_support_agent.BaseService | LLMs initialized
2025-10-08 15:55:00,205 | DEBUG | hackthon_support_agent.BaseService | Initializing BaseService (provider=google)
2025-10-08 15:55:00,210 | INFO | hackthon_support_agent.BaseService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
